timestamp,level,x,y,z,pitch,yaw,roll
1695264568641,13,-0.03,0.01,0.01,6.94,357.15,355.94
1695264568670,13,-0.03,0.01,0.01,7.15,356.35,356.14
1695264568697,13,-0.03,0.01,0.01,7.23,356.24,356.55
1695264568726,13,-0.03,0.01,0.01,7.29,355.99,356.74
1695264568756,13,-0.03,0.01,0.02,7.17,356.10,356.78
1695264568785,13,-0.03,0.01,0.02,7.05,356.15,356.86
1695264568813,13,-0.03,0.01,0.02,6.87,356.05,356.43
1695264568841,13,-0.03,0.01,0.02,5.91,356.07,356.19
1695264568870,13,-0.03,0.01,0.02,4.64,355.81,356.85
1695264568901,13,-0.03,0.00,0.02,2.76,356.25,358.02
1695264568928,13,-0.03,0.00,0.02,3.56,355.93,357.37
1695264568956,13,-0.03,0.00,0.03,3.58,355.64,356.97
1695264568984,13,-0.03,0.00,0.03,2.93,355.67,357.37
1695264569012,13,-0.04,0.00,0.03,2.15,355.19,357.73
1695264569040,13,-0.04,0.00,0.03,1.56,354.59,357.70
1695264569069,13,-0.04,0.01,0.03,1.10,354.14,357.88
1695264569101,13,-0.04,0.01,0.03,1.41,353.81,357.54
1695264569130,13,-0.04,0.01,0.04,1.72,353.65,357.45
1695264569159,13,-0.04,0.01,0.04,1.71,353.36,357.29
1695264569190,13,-0.04,0.01,0.04,1.30,353.11,357.08
1695264569218,13,-0.04,0.01,0.04,1.24,352.82,357.07
1695264569246,13,-0.04,0.01,0.04,1.43,352.60,356.92
1695264569273,13,-0.04,0.00,0.04,1.45,352.43,356.68
1695264569301,13,-0.04,0.00,0.04,1.12,352.36,356.35
1695264569329,13,-0.05,0.00,0.05,0.69,352.26,356.37
1695264569357,13,-0.05,0.00,0.05,0.41,352.00,356.64
1695264569389,13,-0.05,-0.01,0.05,0.45,351.45,356.96
1695264569419,13,-0.05,-0.01,0.05,0.26,351.07,357.35
1695264569447,13,-0.05,-0.01,0.06,359.89,350.81,357.68
1695264569475,13,-0.05,-0.01,0.06,359.96,350.41,357.86
1695264569503,13,-0.06,-0.01,0.07,0.64,349.75,357.88
1695264569531,13,-0.06,-0.01,0.08,3.00,348.48,357.37
1695264569559,13,-0.07,-0.01,0.09,5.09,348.25,357.01
1695264569586,13,-0.07,-0.01,0.10,5.93,347.45,357.21
1695264569613,13,-0.07,-0.02,0.11,6.31,346.63,357.42
1695264569642,13,-0.08,-0.02,0.13,6.97,345.21,357.10
1695264569671,13,-0.09,-0.02,0.14,7.37,343.81,357.37
1695264569701,13,-0.09,-0.02,0.16,7.52,342.80,357.23
1695264569734,13,-0.10,-0.03,0.18,7.56,341.78,357.01
1695264569768,13,-0.11,-0.03,0.20,7.25,340.67,357.02
1695264569801,13,-0.13,-0.04,0.23,7.08,338.91,357.31
1695264569834,13,-0.14,-0.05,0.26,6.87,337.19,357.10
1695264569862,13,-0.15,-0.06,0.28,6.36,335.74,357.01
1695264569891,13,-0.17,-0.07,0.31,5.90,334.46,356.94
1695264569922,13,-0.18,-0.07,0.33,5.75,333.20,356.74
1695264569956,13,-0.20,-0.08,0.36,5.61,331.74,356.23
1695264569985,13,-0.22,-0.09,0.39,5.36,330.13,355.65
1695264570015,13,-0.23,-0.09,0.41,5.20,329.02,355.30
1695264570045,13,-0.25,-0.10,0.44,5.22,328.06,354.87
1695264570074,13,-0.27,-0.10,0.46,5.21,327.60,354.61
1695264570104,13,-0.28,-0.10,0.49,5.01,327.05,354.83
1695264570134,13,-0.30,-0.11,0.51,4.79,325.74,354.61
1695264570162,13,-0.31,-0.11,0.53,4.42,324.26,354.42
1695264570191,13,-0.33,-0.11,0.55,3.85,323.27,354.59
1695264570223,13,-0.34,-0.11,0.57,3.25,322.97,354.55
1695264570251,13,-0.36,-0.11,0.59,1.93,322.52,355.26
1695264570279,13,-0.37,-0.12,0.60,1.55,321.56,355.39
1695264570306,13,-0.38,-0.12,0.62,1.11,320.74,355.11
1695264570332,13,-0.39,-0.12,0.63,0.95,320.31,355.24
1695264570359,13,-0.40,-0.12,0.64,0.83,320.47,355.78
1695264570386,13,-0.41,-0.13,0.65,1.04,320.17,356.18
1695264570414,13,-0.41,-0.13,0.66,1.50,319.31,356.20
1695264570441,13,-0.41,-0.13,0.67,2.28,318.49,356.39
1695264570469,13,-0.41,-0.14,0.67,3.50,318.15,356.31
1695264570500,13,-0.41,-0.14,0.68,4.75,318.27,355.98
1695264570535,13,-0.41,-0.15,0.69,6.61,319.15,355.72
1695264570562,13,-0.40,-0.15,0.71,8.04,320.28,355.15
1695264570591,13,-0.39,-0.15,0.72,8.62,319.90,355.17
1695264570619,13,-0.39,-0.16,0.74,8.90,318.94,355.63
1695264570648,13,-0.38,-0.16,0.75,8.94,318.48,355.57
1695264570678,13,-0.37,-0.16,0.77,8.70,318.33,355.64
1695264570706,13,-0.36,-0.17,0.80,8.12,318.34,356.32
1695264570734,13,-0.35,-0.17,0.82,7.69,317.90,356.34
1695264570761,13,-0.34,-0.17,0.84,7.16,316.88,356.76
1695264570790,13,-0.33,-0.17,0.87,6.40,315.77,356.88
1695264570818,13,-0.32,-0.17,0.89,5.65,314.57,357.02
1695264570847,13,-0.31,-0.17,0.92,4.87,312.93,357.32
1695264570878,13,-0.30,-0.17,0.94,3.85,310.15,357.21
1695264570906,13,-0.29,-0.16,0.97,2.79,307.00,357.67
1695264570932,13,-0.28,-0.16,1.00,2.24,305.65,358.16
1695264570959,13,-0.28,-0.15,1.02,1.90,305.20,358.45
1695264570985,13,-0.27,-0.14,1.04,1.59,304.70,359.27
1695264571011,13,-0.26,-0.14,1.06,1.03,303.97,0.02
1695264571037,13,-0.25,-0.14,1.08,0.43,302.93,0.39
1695264571063,13,-0.25,-0.14,1.10,359.78,301.21,0.97
1695264571091,13,-0.24,-0.13,1.12,359.11,298.99,1.59
1695264571119,13,-0.24,-0.13,1.14,358.22,296.36,1.77
1695264571146,13,-0.23,-0.13,1.16,357.12,293.19,2.04
1695264571172,13,-0.23,-0.13,1.18,356.29,290.77,2.58
1695264571198,13,-0.23,-0.14,1.21,355.45,288.97,3.06
1695264571223,13,-0.23,-0.14,1.23,354.54,287.73,3.42
1695264571249,13,-0.22,-0.14,1.25,353.62,287.36,3.83
1695264571273,13,-0.22,-0.15,1.27,352.37,287.87,4.21
1695264571298,13,-0.22,-0.15,1.28,351.09,288.95,4.40
1695264571323,13,-0.21,-0.16,1.30,349.79,289.92,4.28
1695264571347,13,-0.20,-0.16,1.32,348.78,290.81,4.32
1695264571372,13,-0.20,-0.17,1.34,348.18,291.64,4.26
1695264571396,13,-0.19,-0.17,1.36,347.71,292.01,3.92
1695264571420,13,-0.19,-0.17,1.38,347.42,292.06,3.69
1695264571446,13,-0.18,-0.17,1.40,348.09,292.58,4.17
1695264571471,13,-0.17,-0.17,1.42,350.84,293.66,3.56
1695264571498,13,-0.17,-0.17,1.44,353.56,294.30,2.85
1695264571524,13,-0.16,-0.17,1.46,355.38,295.14,2.25
1695264571550,13,-0.15,-0.17,1.48,356.11,295.66,1.66
1695264571576,13,-0.14,-0.16,1.49,356.91,295.77,1.46
1695264571602,13,-0.14,-0.16,1.51,358.64,296.57,1.60
1695264571628,13,-0.13,-0.15,1.53,0.96,297.56,1.31
1695264571654,13,-0.13,-0.15,1.54,2.55,297.84,0.82
1695264571680,13,-0.12,-0.15,1.56,3.49,298.17,1.09
1695264571706,13,-0.12,-0.14,1.57,4.35,298.86,1.10
1695264571731,13,-0.12,-0.14,1.59,5.87,300.02,0.54
1695264571757,13,-0.11,-0.13,1.60,7.14,300.40,0.43
1695264571784,13,-0.11,-0.13,1.62,8.47,300.64,0.67
1695264571811,13,-0.10,-0.12,1.63,10.21,301.24,1.25
1695264571838,13,-0.10,-0.12,1.64,11.78,301.50,1.39
1695264571866,13,-0.10,-0.12,1.66,13.11,301.56,1.44
1695264571893,13,-0.09,-0.12,1.67,14.00,301.77,1.42
1695264571920,13,-0.09,-0.12,1.69,14.11,301.96,1.50
1695264571947,13,-0.09,-0.11,1.70,14.24,301.86,1.33
1695264571974,13,-0.09,-0.11,1.71,14.38,301.21,0.73
1695264572002,13,-0.09,-0.10,1.72,14.93,300.47,0.37
1695264572029,13,-0.08,-0.10,1.74,11.83,299.22,359.68
1695264572056,13,-0.09,-0.10,1.75,9.67,298.68,1.75
1695264572083,13,-0.09,-0.10,1.76,8.44,298.22,1.59
1695264572109,13,-0.09,-0.10,1.78,7.30,297.29,0.67
1695264572134,13,-0.09,-0.11,1.79,6.60,296.92,359.30
1695264572160,13,-0.09,-0.11,1.80,6.09,296.56,358.37
1695264572186,13,-0.09,-0.11,1.82,5.48,296.19,357.31
1695264572212,13,-0.09,-0.12,1.83,4.84,296.07,356.09
1695264572238,13,-0.10,-0.12,1.84,4.11,296.16,354.32
